Lukoil,Lime Petroleum,http://lukoil-overseas.com/projects/norway/7389.php
Lundin,Edison S.P.A.,http://lukoil-overseas.com/projects/norway/7389.php
Lundin,North Energy,http://lukoil-overseas.com/projects/norway/7389.php
Lundin,Lime Petroleum,http://lukoil-overseas.com/projects/norway/7389.php
Edison S.P.A.,North Energy,http://lukoil-overseas.com/projects/norway/7389.php
Edison S.P.A.,Lime Petroleum,http://lukoil-overseas.com/projects/norway/7389.php
North Energy,Lime Petroleum,http://lukoil-overseas.com/projects/norway/7389.php
Lukoil,Centrica,http://lukoil-overseas.com/projects/norway/7390.php
Centrica,North Energy,http://lukoil-overseas.com/projects/norway/7390.php
Lukoil,INPEX,http://lukoil-overseas.com/projects/irak/6986.php
Lukoil,Tharwa Petroleum,http://lukoil-overseas.com/projects/egipet/6987.php
Lukoil,Oranto,http://lukoil-overseas.com/projects/cote-divoire/6990.php
Oranto,Petroci,http://lukoil-overseas.com/projects/cote-divoire/6990.php
Petroci,First Fuel,http://lukoil-overseas.com/projects/cote-divoire/6992.php
Petroci,Taleveras,http://lukoil-overseas.com/projects/cote-divoire/6992.php
Lukoil,First Fuel,http://lukoil-overseas.com/projects/cote-divoire/6992.php
Lukoil,Taleveras,http://lukoil-overseas.com/projects/cote-divoire/6992.php
First Fuel,Taleveras,http://lukoil-overseas.com/projects/cote-divoire/6992.php
CNPC,Lukoil,http://lukoil-overseas.com/projects/uzbekistan/5931.php
CNPC,Uzbekneftegaz,http://lukoil-overseas.com/projects/uzbekistan/5931.php
Lukoil,BG,http://lukoil-overseas.com/projects/kazakhstan/5761.php
Eni,BG,http://lukoil-overseas.com/projects/kazakhstan/5761.php
Chevron,BG,http://lukoil-overseas.com/projects/kazakhstan/5761.php
KazmunayGas,BG,http://lukoil-overseas.com/projects/kazakhstan/5761.php
Lukoil,Petrokazakhstan,http://lukoil-overseas.com/projects/kazakhstan/5741.php
statoil,Petrofrontier,https://en.wikipedia.org/wiki/Statoil
Litgas,Statoil,http://www.litgas.lt/en/litgas-and-statoil-prepare-joint-venture-to-enter-the-baltic-sea-small-scale-lng-market/
statoil,Repsol,http://www.statoil.com/en/NewsAndMedia/News/2015/Pages/11Dec_Repsol.aspx
Statoil,Rosneft,http://www.statoil.com/en/NewsAndMedia/News/2013/Pages/21Jun_Rosneft.aspx
Statoil,Total,https://www.linkedin.com/pulse/uruguay-offshore-joint-venture-total-exxon-mobil-statoil-borba
Statoil,Exxon Mobil,https://www.linkedin.com/pulse/uruguay-offshore-joint-venture-total-exxon-mobil-statoil-borba
Exxon Mobil,Total,https://www.linkedin.com/pulse/uruguay-offshore-joint-venture-total-exxon-mobil-statoil-borba
Shell,Statoil,http://www.oilandgastechnology.net/upstream-news/shell-statoil-joint-venture-nets-algeria-onshore-acreage
Petrobras,Statoil,http://grantierra.mwnewsroom.com/manual-releases/2011/Gran-Tierra-Energy-Announces-Joint-Venture-with-Pe
Gran Tierra,Statoil,http://grantierra.mwnewsroom.com/manual-releases/2011/Gran-Tierra-Energy-Announces-Joint-Venture-with-Pe
Gran Tierra,Petrobras,http://grantierra.mwnewsroom.com/manual-releases/2011/Gran-Tierra-Energy-Announces-Joint-Venture-with-Pe
statoil,Rasmussen,http://www.ship-technology.com/projects/navion/navion1.html
