b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'HS,2012,201212,December 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,490932528,,,0\r\n'
b'HS,2012,201212,December 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5661791913,,,0\r\n'
b'HS,2013,201301,January 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,464919974,,,0\r\n'
b'HS,2013,201301,January 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5477786735,,,0\r\n'
b'HS,2013,201302,February 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,530743211,,,0\r\n'
b'HS,2013,201302,February 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5305192370,,,0\r\n'
b'HS,2013,201303,March 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,596508988,,,0\r\n'
b'HS,2013,201303,March 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5807399681,,,0\r\n'
b'HS,2013,201304,April 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,493264775,,,0\r\n'
b'HS,2013,201304,April 2013,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5494722568,,,0\r\n'
b'HS,2013,201305,May 2013,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,358192150,,,0\r\n'
